,name,exchange,instrument,product_code
6756,橡胶0606,SHFE,RU0606.SHF,RU
6757,橡胶0607,SHFE,RU0607.SHF,RU
6758,橡胶0608,SHFE,RU0608.SHF,RU
6759,橡胶0609,SHFE,RU0609.SHF,RU
6760,橡胶0610,SHFE,RU0610.SHF,RU
6761,橡胶0611,SHFE,RU0611.SHF,RU
6762,橡胶0701,SHFE,RU0701.SHF,RU
6763,橡胶0703,SHFE,RU0703.SHF,RU
6764,橡胶0704,SHFE,RU0704.SHF,RU
6765,橡胶0705,SHFE,RU0705.SHF,RU
6766,橡胶0706,SHFE,RU0706.SHF,RU
6767,橡胶0707,SHFE,RU0707.SHF,RU
6768,橡胶0708,SHFE,RU0708.SHF,RU
6769,橡胶0709,SHFE,RU0709.SHF,RU
6770,橡胶0710,SHFE,RU0710.SHF,RU
6771,橡胶0711,SHFE,RU0711.SHF,RU
6772,橡胶0801,SHFE,RU0801.SHF,RU
6773,橡胶0803,SHFE,RU0803.SHF,RU
6774,橡胶0804,SHFE,RU0804.SHF,RU
6775,橡胶0805,SHFE,RU0805.SHF,RU
6776,橡胶0806,SHFE,RU0806.SHF,RU
6777,橡胶0807,SHFE,RU0807.SHF,RU
6778,橡胶0808,SHFE,RU0808.SHF,RU
6779,橡胶0809,SHFE,RU0809.SHF,RU
6780,橡胶0810,SHFE,RU0810.SHF,RU
6781,橡胶0811,SHFE,RU0811.SHF,RU
6782,橡胶0901,SHFE,RU0901.SHF,RU
6783,橡胶0903,SHFE,RU0903.SHF,RU
6784,橡胶0904,SHFE,RU0904.SHF,RU
6785,橡胶0905,SHFE,RU0905.SHF,RU
6786,橡胶0906,SHFE,RU0906.SHF,RU
6787,橡胶0907,SHFE,RU0907.SHF,RU
6788,橡胶0908,SHFE,RU0908.SHF,RU
6789,橡胶0909,SHFE,RU0909.SHF,RU
6790,橡胶0910,SHFE,RU0910.SHF,RU
6791,橡胶0911,SHFE,RU0911.SHF,RU
6792,橡胶1001,SHFE,RU1001.SHF,RU
6793,橡胶1003,SHFE,RU1003.SHF,RU
6794,橡胶1004,SHFE,RU1004.SHF,RU
6795,橡胶1005,SHFE,RU1005.SHF,RU
6796,橡胶1006,SHFE,RU1006.SHF,RU
6797,橡胶1007,SHFE,RU1007.SHF,RU
6798,橡胶1008,SHFE,RU1008.SHF,RU
6799,橡胶1009,SHFE,RU1009.SHF,RU
6800,橡胶1010,SHFE,RU1010.SHF,RU
6801,橡胶1011,SHFE,RU1011.SHF,RU
6802,橡胶1101,SHFE,RU1101.SHF,RU
6803,橡胶1103,SHFE,RU1103.SHF,RU
6804,橡胶1104,SHFE,RU1104.SHF,RU
6805,橡胶1105,SHFE,RU1105.SHF,RU
6806,橡胶1106,SHFE,RU1106.SHF,RU
6807,橡胶1107,SHFE,RU1107.SHF,RU
6808,橡胶1108,SHFE,RU1108.SHF,RU
6809,橡胶1109,SHFE,RU1109.SHF,RU
6810,橡胶1110,SHFE,RU1110.SHF,RU
6811,橡胶1111,SHFE,RU1111.SHF,RU
6812,橡胶1201,SHFE,RU1201.SHF,RU
6813,橡胶1203,SHFE,RU1203.SHF,RU
6814,橡胶1204,SHFE,RU1204.SHF,RU
6815,橡胶1205,SHFE,RU1205.SHF,RU
6816,橡胶1206,SHFE,RU1206.SHF,RU
6817,橡胶1207,SHFE,RU1207.SHF,RU
6818,橡胶1208,SHFE,RU1208.SHF,RU
6819,橡胶1209,SHFE,RU1209.SHF,RU
6820,橡胶1210,SHFE,RU1210.SHF,RU
6821,橡胶1211,SHFE,RU1211.SHF,RU
6822,橡胶1301,SHFE,RU1301.SHF,RU
6823,橡胶1303,SHFE,RU1303.SHF,RU
6824,橡胶1304,SHFE,RU1304.SHF,RU
6825,橡胶1305,SHFE,RU1305.SHF,RU
6826,橡胶1306,SHFE,RU1306.SHF,RU
6827,橡胶1307,SHFE,RU1307.SHF,RU
6828,橡胶1308,SHFE,RU1308.SHF,RU
6829,橡胶1309,SHFE,RU1309.SHF,RU
6830,橡胶1310,SHFE,RU1310.SHF,RU
6831,橡胶1311,SHFE,RU1311.SHF,RU
6832,橡胶1401,SHFE,RU1401.SHF,RU
6833,橡胶1403,SHFE,RU1403.SHF,RU
6834,橡胶1404,SHFE,RU1404.SHF,RU
6835,橡胶1405,SHFE,RU1405.SHF,RU
6836,橡胶1406,SHFE,RU1406.SHF,RU
6837,橡胶1407,SHFE,RU1407.SHF,RU
6838,橡胶1408,SHFE,RU1408.SHF,RU
6839,橡胶1409,SHFE,RU1409.SHF,RU
6840,橡胶1410,SHFE,RU1410.SHF,RU
6841,橡胶1411,SHFE,RU1411.SHF,RU
6842,橡胶1501,SHFE,RU1501.SHF,RU
6843,橡胶1503,SHFE,RU1503.SHF,RU
6844,橡胶1504,SHFE,RU1504.SHF,RU
6845,橡胶1505,SHFE,RU1505.SHF,RU
6846,橡胶1506,SHFE,RU1506.SHF,RU
6847,橡胶1507,SHFE,RU1507.SHF,RU
6848,橡胶1508,SHFE,RU1508.SHF,RU
6849,橡胶1509,SHFE,RU1509.SHF,RU
6850,橡胶1510,SHFE,RU1510.SHF,RU
6851,橡胶1511,SHFE,RU1511.SHF,RU
6852,橡胶1601,SHFE,RU1601.SHF,RU
6853,橡胶1603,SHFE,RU1603.SHF,RU
6854,橡胶1604,SHFE,RU1604.SHF,RU
6855,橡胶1605,SHFE,RU1605.SHF,RU
6856,橡胶1606,SHFE,RU1606.SHF,RU
6857,橡胶1607,SHFE,RU1607.SHF,RU
6858,橡胶1608,SHFE,RU1608.SHF,RU
6859,橡胶1609,SHFE,RU1609.SHF,RU
6860,橡胶1610,SHFE,RU1610.SHF,RU
6861,橡胶1611,SHFE,RU1611.SHF,RU
6862,橡胶1701,SHFE,RU1701.SHF,RU
6863,橡胶1703,SHFE,RU1703.SHF,RU
6864,橡胶1704,SHFE,RU1704.SHF,RU
6865,橡胶1705,SHFE,RU1705.SHF,RU
6866,橡胶1706,SHFE,RU1706.SHF,RU
6867,橡胶1707,SHFE,RU1707.SHF,RU
6868,橡胶1708,SHFE,RU1708.SHF,RU
6869,橡胶1709,SHFE,RU1709.SHF,RU
6870,橡胶1710,SHFE,RU1710.SHF,RU
6871,橡胶1711,SHFE,RU1711.SHF,RU
6872,橡胶1801,SHFE,RU1801.SHF,RU
6873,橡胶1803,SHFE,RU1803.SHF,RU
6874,橡胶1804,SHFE,RU1804.SHF,RU
6875,橡胶1805,SHFE,RU1805.SHF,RU
6876,橡胶1806,SHFE,RU1806.SHF,RU
6877,橡胶1807,SHFE,RU1807.SHF,RU
6878,橡胶1808,SHFE,RU1808.SHF,RU
6879,橡胶1809,SHFE,RU1809.SHF,RU
6880,橡胶1810,SHFE,RU1810.SHF,RU
6881,橡胶1811,SHFE,RU1811.SHF,RU
6882,橡胶1901,SHFE,RU1901.SHF,RU
6883,橡胶1903,SHFE,RU1903.SHF,RU
6884,橡胶1904,SHFE,RU1904.SHF,RU
6885,橡胶1905,SHFE,RU1905.SHF,RU
6886,橡胶1906,SHFE,RU1906.SHF,RU
6887,橡胶1907,SHFE,RU1907.SHF,RU
6888,橡胶1908,SHFE,RU1908.SHF,RU
6889,橡胶1909,SHFE,RU1909.SHF,RU
6890,橡胶1910,SHFE,RU1910.SHF,RU
6891,橡胶1911,SHFE,RU1911.SHF,RU
6892,橡胶2001,SHFE,RU2001.SHF,RU
6893,橡胶2003,SHFE,RU2003.SHF,RU
6894,橡胶2004,SHFE,RU2004.SHF,RU
6895,橡胶2005,SHFE,RU2005.SHF,RU
6896,橡胶2006,SHFE,RU2006.SHF,RU
6897,橡胶2007,SHFE,RU2007.SHF,RU
6898,橡胶2008,SHFE,RU2008.SHF,RU
6899,橡胶2009,SHFE,RU2009.SHF,RU
6900,橡胶2010,SHFE,RU2010.SHF,RU
6901,橡胶2011,SHFE,RU2011.SHF,RU
6902,橡胶2101,SHFE,RU2101.SHF,RU
6903,橡胶2103,SHFE,RU2103.SHF,RU
6904,橡胶2104,SHFE,RU2104.SHF,RU
6905,橡胶2105,SHFE,RU2105.SHF,RU
6906,天然橡胶2106,SHFE,RU2106.SHF,RU
6907,橡胶9507,SHFE,RU9507.SHF,RU
6908,橡胶9508,SHFE,RU9508.SHF,RU
6909,橡胶9509,SHFE,RU9509.SHF,RU
6910,橡胶9510,SHFE,RU9510.SHF,RU
6911,橡胶9511,SHFE,RU9511.SHF,RU
6912,橡胶9512,SHFE,RU9512.SHF,RU
6913,橡胶9601,SHFE,RU9601.SHF,RU
6914,橡胶9603,SHFE,RU9603.SHF,RU
6915,橡胶9604,SHFE,RU9604.SHF,RU
6916,橡胶9605,SHFE,RU9605.SHF,RU
6917,橡胶9606,SHFE,RU9606.SHF,RU
6918,橡胶9607,SHFE,RU9607.SHF,RU
6919,橡胶9608,SHFE,RU9608.SHF,RU
6920,橡胶9609,SHFE,RU9609.SHF,RU
6921,橡胶9610,SHFE,RU9610.SHF,RU
6922,橡胶9611,SHFE,RU9611.SHF,RU
6923,橡胶9701,SHFE,RU9701.SHF,RU
6924,橡胶9703,SHFE,RU9703.SHF,RU
6925,橡胶9704,SHFE,RU9704.SHF,RU
6926,橡胶9705,SHFE,RU9705.SHF,RU
6927,橡胶9706,SHFE,RU9706.SHF,RU
6928,橡胶9707,SHFE,RU9707.SHF,RU
6929,橡胶9708,SHFE,RU9708.SHF,RU
6930,橡胶9709,SHFE,RU9709.SHF,RU
6931,橡胶9710,SHFE,RU9710.SHF,RU
6932,橡胶9711,SHFE,RU9711.SHF,RU
6933,橡胶9712,SHFE,RU9712.SHF,RU
6934,橡胶9801,SHFE,RU9801.SHF,RU
6935,橡胶9802,SHFE,RU9802.SHF,RU
6936,橡胶9803,SHFE,RU9803.SHF,RU
6937,橡胶9804,SHFE,RU9804.SHF,RU
6938,橡胶9805,SHFE,RU9805.SHF,RU
6939,橡胶9806,SHFE,RU9806.SHF,RU
6940,橡胶9807,SHFE,RU9807.SHF,RU
6941,橡胶9808,SHFE,RU9808.SHF,RU
6942,橡胶9809,SHFE,RU9809.SHF,RU
6943,橡胶9810,SHFE,RU9810.SHF,RU
6944,橡胶9811,SHFE,RU9811.SHF,RU
6945,橡胶9812,SHFE,RU9812.SHF,RU
6946,橡胶9901,SHFE,RU9901.SHF,RU
6947,橡胶9903,SHFE,RU9903.SHF,RU
6948,橡胶9904,SHFE,RU9904.SHF,RU
6949,橡胶9905,SHFE,RU9905.SHF,RU
6950,橡胶9906,SHFE,RU9906.SHF,RU
6951,橡胶9907,SHFE,RU9907.SHF,RU
6952,橡胶9908,SHFE,RU9908.SHF,RU
6953,橡胶9909,SHFE,RU9909.SHF,RU
6954,橡胶9910,SHFE,RU9910.SHF,RU
6955,橡胶9911,SHFE,RU9911.SHF,RU
6956,天然橡胶2107,SHFE,RU2107.SHF,RU
6957,天然橡胶2108,SHFE,RU2108.SHF,RU
6958,天然橡胶2109,SHFE,RU2109.SHF,RU
6959,天然橡胶2110,SHFE,RU2110.SHF,RU
6960,天然橡胶2111,SHFE,RU2111.SHF,RU
6961,天然橡胶2201,SHFE,RU2201.SHF,RU
6962,天然橡胶2205,SHFE,RU2205.SHF,RU
6963,天然橡胶2203,SHFE,RU2203.SHF,RU
6964,天然橡胶2204,SHFE,RU2204.SHF,RU
6965,天然橡胶2206,SHFE,RU2206.SHF,RU
6966,天然橡胶2207,SHFE,RU2207.SHF,RU
6967,天然橡胶2208,SHFE,RU2208.SHF,RU
6968,天然橡胶2209,SHFE,RU2209.SHF,RU
6969,天然橡胶2210,SHFE,RU2210.SHF,RU
6970,天然橡胶2301,SHFE,RU2301.SHF,RU
6971,天然橡胶2211,SHFE,RU2211.SHF,RU
6972,天然橡胶主力,SHFE,RU8888.SHF,RU
6973,天然橡胶指数,SHFE,RU0000.SHF,RU
6974,天然橡胶前复权主力,SHFE,RU9999.SHF,RU
6975,普麦1301,CZCE,PM1301.CZC,PM
6976,普麦1303,CZCE,PM1303.CZC,PM
6977,普麦1305,CZCE,PM1305.CZC,PM
6978,普麦1307,CZCE,PM1307.CZC,PM
6979,普麦1309,CZCE,PM1309.CZC,PM
6980,普麦1311,CZCE,PM1311.CZC,PM
6981,普麦1401,CZCE,PM1401.CZC,PM
6982,普麦1403,CZCE,PM1403.CZC,PM
6983,普麦1405,CZCE,PM1405.CZC,PM
6984,普麦1407,CZCE,PM1407.CZC,PM
6985,普麦1409,CZCE,PM1409.CZC,PM
6986,普麦1411,CZCE,PM1411.CZC,PM
6987,普麦1501,CZCE,PM1501.CZC,PM
6988,普麦1503,CZCE,PM1503.CZC,PM
6989,普麦1505,CZCE,PM1505.CZC,PM
6990,普麦1507,CZCE,PM1507.CZC,PM
6991,普麦1509,CZCE,PM1509.CZC,PM
6992,普麦1511,CZCE,PM1511.CZC,PM
6993,普麦1601,CZCE,PM1601.CZC,PM
6994,普麦1603,CZCE,PM1603.CZC,PM
6995,普麦1605,CZCE,PM1605.CZC,PM
6996,普麦1607,CZCE,PM1607.CZC,PM
6997,普麦1609,CZCE,PM1609.CZC,PM
6998,普麦1611,CZCE,PM1611.CZC,PM
6999,普麦1701,CZCE,PM1701.CZC,PM
7000,普麦1703,CZCE,PM1703.CZC,PM
7001,普麦1705,CZCE,PM1705.CZC,PM
7002,普麦1707,CZCE,PM1707.CZC,PM
7003,普麦1709,CZCE,PM1709.CZC,PM
7004,普麦1711,CZCE,PM1711.CZC,PM
7005,普麦1801,CZCE,PM1801.CZC,PM
7006,普麦1803,CZCE,PM1803.CZC,PM
7007,普麦1805,CZCE,PM1805.CZC,PM
7008,普麦1807,CZCE,PM1807.CZC,PM
7009,普麦1809,CZCE,PM1809.CZC,PM
7010,普麦1811,CZCE,PM1811.CZC,PM
7011,普麦1901,CZCE,PM1901.CZC,PM
7012,普麦1903,CZCE,PM1903.CZC,PM
7013,普麦1905,CZCE,PM1905.CZC,PM
7014,普麦1907,CZCE,PM1907.CZC,PM
7015,普麦1909,CZCE,PM1909.CZC,PM
7016,普麦1911,CZCE,PM1911.CZC,PM
7017,普麦2001,CZCE,PM2001.CZC,PM
7018,普麦2003,CZCE,PM2003.CZC,PM
7019,普麦2005,CZCE,PM2005.CZC,PM
7020,普麦2007,CZCE,PM2007.CZC,PM
7021,普麦2009,CZCE,PM2009.CZC,PM
7022,普麦2011,CZCE,PM2011.CZC,PM
7023,普麦2101,CZCE,PM2101.CZC,PM
7024,普麦2103,CZCE,PM2103.CZC,PM
7025,普麦2105,CZCE,PM2105.CZC,PM
7026,普通小麦107,CZCE,PM2107.CZC,PM
7027,普通小麦109,CZCE,PM2109.CZC,PM
7028,普通小麦111,CZCE,PM2111.CZC,PM
7029,普通小麦201,CZCE,PM2201.CZC,PM
7030,普通小麦203,CZCE,PM2203.CZC,PM
7031,普通小麦205,CZCE,PM2205.CZC,PM
7032,普通小麦207,CZCE,PM2207.CZC,PM
7033,普通小麦209,CZCE,PM2209.CZC,PM
7034,普通小麦301,CZCE,PM2301.CZC,PM
7035,普通小麦211,CZCE,PM2211.CZC,PM
7036,普通小麦主力,CZCE,PM8888.CZC,PM
7037,普通小麦指数,CZCE,PM0000.CZC,PM
7038,普通小麦前复权主力,CZCE,PM9999.CZC,PM
7039,沪锌0707,SHFE,ZN0707.SHF,ZN
7040,沪锌0708,SHFE,ZN0708.SHF,ZN
7041,沪锌0709,SHFE,ZN0709.SHF,ZN
7042,沪锌0710,SHFE,ZN0710.SHF,ZN
7043,沪锌0711,SHFE,ZN0711.SHF,ZN
7044,沪锌0712,SHFE,ZN0712.SHF,ZN
7045,沪锌0801,SHFE,ZN0801.SHF,ZN
7046,沪锌0802,SHFE,ZN0802.SHF,ZN
7047,沪锌0803,SHFE,ZN0803.SHF,ZN
7048,沪锌0804,SHFE,ZN0804.SHF,ZN
7049,沪锌0805,SHFE,ZN0805.SHF,ZN
7050,沪锌0806,SHFE,ZN0806.SHF,ZN
7051,沪锌0807,SHFE,ZN0807.SHF,ZN
7052,沪锌0808,SHFE,ZN0808.SHF,ZN
7053,沪锌0809,SHFE,ZN0809.SHF,ZN
7054,沪锌0810,SHFE,ZN0810.SHF,ZN
7055,沪锌0811,SHFE,ZN0811.SHF,ZN
7056,沪锌0812,SHFE,ZN0812.SHF,ZN
7057,沪锌0901,SHFE,ZN0901.SHF,ZN
7058,沪锌0902,SHFE,ZN0902.SHF,ZN
7059,沪锌0903,SHFE,ZN0903.SHF,ZN
7060,沪锌0904,SHFE,ZN0904.SHF,ZN
7061,沪锌0905,SHFE,ZN0905.SHF,ZN
7062,沪锌0906,SHFE,ZN0906.SHF,ZN
7063,沪锌0907,SHFE,ZN0907.SHF,ZN
7064,沪锌0908,SHFE,ZN0908.SHF,ZN
7065,沪锌0909,SHFE,ZN0909.SHF,ZN
7066,沪锌0910,SHFE,ZN0910.SHF,ZN
7067,沪锌0911,SHFE,ZN0911.SHF,ZN
7068,沪锌0912,SHFE,ZN0912.SHF,ZN
7069,沪锌1001,SHFE,ZN1001.SHF,ZN
7070,沪锌1002,SHFE,ZN1002.SHF,ZN
7071,沪锌1003,SHFE,ZN1003.SHF,ZN
7072,沪锌1004,SHFE,ZN1004.SHF,ZN
7073,沪锌1005,SHFE,ZN1005.SHF,ZN
7074,沪锌1006,SHFE,ZN1006.SHF,ZN
7075,沪锌1007,SHFE,ZN1007.SHF,ZN
7076,沪锌1008,SHFE,ZN1008.SHF,ZN
7077,沪锌1009,SHFE,ZN1009.SHF,ZN
7078,沪锌1010,SHFE,ZN1010.SHF,ZN
7079,沪锌1011,SHFE,ZN1011.SHF,ZN
7080,沪锌1012,SHFE,ZN1012.SHF,ZN
7081,沪锌1101,SHFE,ZN1101.SHF,ZN
7082,沪锌1102,SHFE,ZN1102.SHF,ZN
7083,沪锌1103,SHFE,ZN1103.SHF,ZN
7084,沪锌1104,SHFE,ZN1104.SHF,ZN
7085,沪锌1105,SHFE,ZN1105.SHF,ZN
7086,沪锌1106,SHFE,ZN1106.SHF,ZN
7087,沪锌1107,SHFE,ZN1107.SHF,ZN
7088,沪锌1108,SHFE,ZN1108.SHF,ZN
7089,沪锌1109,SHFE,ZN1109.SHF,ZN
7090,沪锌1110,SHFE,ZN1110.SHF,ZN
7091,沪锌1111,SHFE,ZN1111.SHF,ZN
7092,沪锌1112,SHFE,ZN1112.SHF,ZN
7093,沪锌1201,SHFE,ZN1201.SHF,ZN
7094,沪锌1202,SHFE,ZN1202.SHF,ZN
7095,沪锌1203,SHFE,ZN1203.SHF,ZN
7096,沪锌1204,SHFE,ZN1204.SHF,ZN
7097,沪锌1205,SHFE,ZN1205.SHF,ZN
7098,沪锌1206,SHFE,ZN1206.SHF,ZN
7099,沪锌1207,SHFE,ZN1207.SHF,ZN
7100,沪锌1208,SHFE,ZN1208.SHF,ZN
7101,沪锌1209,SHFE,ZN1209.SHF,ZN
7102,沪锌1210,SHFE,ZN1210.SHF,ZN
7103,沪锌1211,SHFE,ZN1211.SHF,ZN
7104,沪锌1212,SHFE,ZN1212.SHF,ZN
7105,沪锌1301,SHFE,ZN1301.SHF,ZN
7106,沪锌1302,SHFE,ZN1302.SHF,ZN
7107,沪锌1303,SHFE,ZN1303.SHF,ZN
7108,沪锌1304,SHFE,ZN1304.SHF,ZN
7109,沪锌1305,SHFE,ZN1305.SHF,ZN
7110,沪锌1306,SHFE,ZN1306.SHF,ZN
7111,沪锌1307,SHFE,ZN1307.SHF,ZN
7112,沪锌1308,SHFE,ZN1308.SHF,ZN
7113,沪锌1309,SHFE,ZN1309.SHF,ZN
7114,沪锌1310,SHFE,ZN1310.SHF,ZN
7115,沪锌1311,SHFE,ZN1311.SHF,ZN
